gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue
2006098215;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/20834132;Animalia;Chordata;Mammalia;Carnivora;Felidae;Felis;Felis catus;;SPECIES;Felis catus Linnaeus, 1758;Felis catus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;42.2035;-122.700722;65;;;;;;2019-02-28T11:24:41;28;2;2019;2435035;2435035;HUMAN_OBSERVATION;iNaturalist;Observations;20834132;;Alex Lamoreaux;2019-02-28T19:25:18;CC_BY_NC_4_0;Alex Lamoreaux;Alex Lamoreaux;;;2021-05-09T23:15:19.563Z;StillImage;COORDINATE_ROUNDED
1990510341;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/19669595;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;42.272829;-122.941789;60;;;;;;2018-11-18T16:17:56;18;11;2018;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;19669595;;jerry1;2019-01-16T04:32:57;CC_BY_NC_4_0;jerry1;jerry1;;;2021-05-09T22:53:04.948Z;StillImage;COORDINATE_ROUNDED
1987357969;6d2cfc0a-9903-40b8-802b-403398218e4a;fe09769b-8290-4801-9e08-6640a7f4bbc4;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;fasciatus;SUBSPECIES;Lynx rufus fasciatus Rafinesque, 1817;Lynx rufus fasciatus;;US;BLAINE;Oregon;PRESENT;;6ea87510-0561-11d8-b851-b8a03c50a862;45.2772181;-123.7042277;;;;;;;1923-01-03T00:00:00;3;1;1923;6164663;2435246;PRESERVED_SPECIMEN;UMMZ;mammals;55154;343;;;CC_BY_NC_4_0;;Walker, Alex;;NATIVE;2021-04-12T12:27:59.768Z;;COORDINATE_REPROJECTED
1986633726;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/4929419;Animalia;Chordata;Mammalia;Carnivora;Felidae;Felis;Felis catus;;SPECIES;Felis catus Linnaeus, 1758;Felis catus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;44.604992;-123.379647;50;;;;;;2017-01-06T07:56:43;6;1;2017;2435035;2435035;HUMAN_OBSERVATION;iNaturalist;Observations;4929419;;Mike Patterson;2017-01-11T22:31:47;CC0_1_0;deboas;deboas;;;2021-05-09T22:53:24.624Z;StillImage;COORDINATE_ROUNDED
1986565478;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/19383134;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Washington;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;45.909977;-122.59154;46;;;;;;2018-11-24T06:20:01;24;11;2018;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;19383134;;Kyle Hammon;2019-01-02T21:26:46;CC_BY_NC_4_0;Kyle Hammon;Kyle Hammon;;;2021-05-09T22:30:45.155Z;StillImage;COORDINATE_ROUNDED
1950000703;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/18907890;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;;California;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;41.505025;-124.075765;27785;;;;;;2018-12-08T13:41:16;8;12;2018;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;18907890;;Adrian Macedo;2018-12-09T00:53:12;CC_BY_NC_4_0;Adrian Macedo;Adrian Macedo;;;2021-05-09T22:53:28.700Z;StillImage;COORDINATE_ROUNDED
1946344186;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/18661673;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;43.973101;-119.534282;61;;;;;;2018-11-26T13:40:47;26;11;2018;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;18661673;;Ellen Hillborn;2018-11-26T23:30:46;CC_BY_NC_4_0;Ellen Hillborn;Ellen Hillborn;;;2021-05-09T22:30:45.660Z;StillImage;COORDINATE_ROUNDED
1946336785;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/18637308;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;44.987355;-121.892303;64;;;;;;2018-11-23T14:13:46;23;11;2018;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;18637308;;ungerlord;2018-11-25T23:54:01;CC_BY_NC_4_0;ungerlord;ungerlord;;;2021-05-09T23:15:15.486Z;StillImage;COORDINATE_ROUNDED
1914215437;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/16820579;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;California;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;41.339902;-122.072514;187;;;;;;2018-09-12T19:44:00;12;9;2018;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;16820579;;Kathy Claypole Biggs;2018-09-23T04:24:52;CC_BY_NC_4_0;Kathy Claypole Biggs;Kathy Claypole Biggs;;;2021-05-09T22:53:53.980Z;StillImage;COORDINATE_ROUNDED
1914192965;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/13900207;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;44.545672;-123.356108;50;;;;;;2018-06-29T17:09:40;29;6;2018;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;13900207;;dbroman;2018-07-17T18:23:15;CC_BY_NC_4_0;Bob Hansen;Bob Hansen;;;2021-05-09T22:30:25.605Z;StillImage;COORDINATE_ROUNDED
1913151279;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/16120732;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;42.137372;-123.58223;6000;;;;;;2018-09-01T16:24:20;1;9;2018;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;16120732;;maureen-j-jules;2018-09-02T02:39:18;CC_BY_NC_4_0;maureen-j-jules;maureen-j-jules;;;2021-05-09T22:53:31.512Z;StillImage;COORDINATE_ROUNDED
1899786298;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/15944118;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;;Nevada;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;41.206283;-119.846817;5;;;;;;2018-08-24T07:41:07;24;8;2018;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;15944118;;Corey Lange;2018-08-27T14:04:55;CC_BY_NC_4_0;Corey Lange;Corey Lange;;;2021-05-09T23:15:08.943Z;StillImage;COORDINATE_ROUNDED
1891358776;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/7581477;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;45.866342;-123.89554;27095;;;;;;2016-05-04T09:37:11;4;5;2016;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;7581477;;Jas.;2017-08-21T03:42:53;CC_BY_4_0;Jas.;Jas.;;;2021-05-09T22:30:06.910Z;;COORDINATE_ROUNDED
1890724699;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/15275265;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;44.412476;-123.329938;263;;;;;;2015-06-10T10:51:11;10;6;2015;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;15275265;;Jeff Harding;2018-08-09T23:34:04;CC_BY_NC_4_0;Jeff Harding;Jeff Harding;;;2021-05-09T22:53:20.097Z;StillImage;COORDINATE_ROUNDED
1890721525;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/15258893;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;44.630589;-122.739464;66;;;;;;2017-05-22T07:51:38;22;5;2017;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;15258893;;Jeff Harding;2018-08-09T12:42:41;CC_BY_NC_4_0;Jeff Harding;Jeff Harding;;;2021-05-09T22:53:34.953Z;StillImage;COORDINATE_ROUNDED
1890690549;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/15125731;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;fasciatus;SUBSPECIES;Lynx rufus fasciatus Rafinesque, 1817;Lynx rufus fasciatus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;44.356954;-121.277831;15;;;;;;2018-08-02T20:46:00;2;8;2018;6164663;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;15125731;;cgates326;2018-08-05T03:49:12;CC_BY_NC_4_0;cgates326;cgates326;;;2021-05-09T22:53:52.596Z;StillImage;COORDINATE_ROUNDED
1890097795;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/7206917;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;42.9225;-123.303056;;;;;;;2017-06-20T03:21:00;20;6;2017;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;7206917;;piresj;2017-07-25T20:41:21;CC_BY_NC_4_0;piresj;piresj;;;2021-05-09T22:53:19.551Z;StillImage;COORDINATE_ROUNDED
1890096809;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/5625265;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;42.924722;-123.300833;;;;;;;2017-03-27T22:27:00;27;3;2017;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;5625265;;piresj;2017-04-09T17:16:28;CC_BY_NC_4_0;piresj;piresj;;;2021-05-09T22:53:26.766Z;StillImage;COORDINATE_ROUNDED
1890045082;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/14803492;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;42.013588;-123.909875;27692;;;;;;2018-07-25T17:38:46;25;7;2018;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;14803492;;Justin Garwood;2018-07-27T22:19:40;CC_BY_NC_4_0;Justin Garwood;Justin Garwood;;;2021-05-09T22:30:30.901Z;StillImage;COORDINATE_ROUNDED
1880639497;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/14061119;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;couguar;SUBSPECIES;Puma concolor couguar (Kerr, 1792);Puma concolor couguar;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;44.705454;-123.914667;152;;;;;;2017-06-09T16:22:59;9;6;2017;6164590;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;14061119;;Bobby McCabe;2018-07-05T03:07:32;CC_BY_NC_4_0;sallyamandaedwards;sallyamandaedwards;;;2021-05-09T22:30:28.956Z;StillImage;COORDINATE_ROUNDED
1850941410;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/13252796;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;42.88868;-123.28154;15;;;;;;2018-06-05T05:55:00;5;6;2018;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;13252796;;Matt Hunter;2018-06-09T05:05:54;CC_BY_NC_4_0;Matt Hunter;Matt Hunter;;;2021-05-09T22:53:26.108Z;;GEODETIC_DATUM_ASSUMED_WGS84
1850941128;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/13252793;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;42.88868;-123.28154;15;;;;;;2018-06-05T05:47:00;5;6;2018;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;13252793;;Matt Hunter;2018-06-09T05:05:53;CC_BY_NC_4_0;Matt Hunter;Matt Hunter;;;2021-05-09T23:15:10.017Z;;GEODETIC_DATUM_ASSUMED_WGS84
1847459778;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/12221011;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Washington;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;45.560047;-122.301872;;;;;;;2018-05-06T13:31:31;6;5;2018;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;12221011;;pikatracker;2018-05-07T03:01:14;CC_BY_NC_4_0;pikatracker;pikatracker;;;2021-05-09T23:15:16.712Z;StillImage;COORDINATE_ROUNDED
1839278332;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/8805633;Animalia;Chordata;Mammalia;Carnivora;Felidae;Felis;Felis catus;;SPECIES;Felis catus Linnaeus, 1758;Felis catus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;44.419197;-121.755722;5;;;;;;2017-11-12T14:31:52;12;11;2017;2435035;2435035;HUMAN_OBSERVATION;iNaturalist;Observations;8805633;;dbroman;2017-12-21T00:39:51;CC_BY_NC_4_0;Courtney Kelly Jett;Courtney Kelly Jett;;;2021-05-09T22:53:22.070Z;StillImage;COORDINATE_ROUNDED
1838064678;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/10829560;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;43.29265;-123.33452;185;;;;;;2018-04-06T20:08:00;6;4;2018;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;10829560;;Emma Jaworski;2018-04-12T22:51:43;CC_BY_NC_4_0;Emma Jaworski;Emma Jaworski;;;2021-05-09T22:52:55.661Z;StillImage;GEODETIC_DATUM_ASSUMED_WGS84
1836663616;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/10332880;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;45.715836;-123.108041;27126;;;;;;2018-03-20T16:11:05;20;3;2018;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;10332880;;rhyax;2018-03-20T23:25:14;CC_BY_NC_4_0;rhyax;rhyax;;;2021-05-09T22:53:27.550Z;StillImage;COORDINATE_ROUNDED
1805392950;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/9459649;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;couguar;SUBSPECIES;Puma concolor couguar (Kerr, 1792);Puma concolor couguar;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;44.847922;-119.589998;;;;;;;2013-03-19T19:52:18;19;3;2013;6164590;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;9459649;;Bobby McCabe;2018-01-13T18:45:15;CC_BY_NC_4_0;jkee;jkee;;;2021-05-09T22:53:29.203Z;StillImage;GEODETIC_DATUM_ASSUMED_WGS84
1802723359;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/9244156;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;44.072685;-124.106632;6;;;;;;2017-12-20T22:27:00;20;12;2017;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;9244156;;Thomas J. Bright;2017-12-23T21:58:28;CC0_1_0;Thomas J. Bright;Thomas J. Bright;;;2021-05-09T23:15:13.744Z;StillImage;COORDINATE_ROUNDED
1703170801;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/8830757;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;44.054994;-124.099256;31;;;;;;2016-11-15T16:48:00;15;11;2016;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;8830757;;Thomas J. Bright;2017-11-16T21:26:20;CC0_1_0;Thomas J. Bright;Thomas J. Bright;;;2021-05-09T22:30:10.099Z;StillImage;COORDINATE_ROUNDED
1702720562;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:82414?seid=3666456;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;North slope of Hager Mtn.;Oregon;PRESENT;1;06fcbbf0-0562-11d8-b851-b8a03c50a862;43.0123;-122.0372;;;;;;;2008-01-01T00:00:00;;;2008;2435099;2435099;PRESERVED_SPECIMEN;UWBM;Mammal specimens;UWBM:Mamm:82414;;unknown;2017-07-11T00:00:00;CC0_1_0;;;;;2021-04-28T22:11:11.678Z;;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1702691207;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:53238?seid=3639552;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Big Valley Mt.;California;PRESENT;1;06fcbbf0-0562-11d8-b851-b8a03c50a862;41.17358622;-121.2852171;19523;;;;;;1987-01-03T00:00:00;3;1;1987;2435246;2435246;PRESERVED_SPECIMEN;UWBM;Mammal specimens;UWBM:Mamm:53238;;unknown;2017-07-11T00:00:00;CC0_1_0;;;;;2021-04-28T22:11:13.805Z;;COORDINATE_ROUNDED
1702691181;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:53239?seid=3639571;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Aden Pass;California;PRESENT;1;06fcbbf0-0562-11d8-b851-b8a03c50a862;41.34606172;-120.921331;682;;;;;;1987-01-13T00:00:00;13;1;1987;2435246;2435246;PRESERVED_SPECIMEN;UWBM;Mammal specimens;UWBM:Mamm:53239;;unknown;2017-07-11T00:00:00;CC0_1_0;;;;;2021-04-28T22:11:11.723Z;;COORDINATE_ROUNDED
1702691175;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:53236?seid=3639404;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;W of Hornbrook;California;PRESENT;1;06fcbbf0-0562-11d8-b851-b8a03c50a862;41.91055712;-122.5739262;2702;;;;;;1983-12-20T00:00:00;20;12;1983;2435246;2435246;PRESERVED_SPECIMEN;UWBM;Mammal specimens;UWBM:Mamm:53236;;unknown;2017-07-11T00:00:00;CC0_1_0;;;;;2021-04-28T22:11:12.918Z;;COORDINATE_ROUNDED
1702690065;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:52053?seid=3633709;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Paulina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702689222;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:51191?seid=3656465;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;Elkhead, 0.67 mi NE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702689208;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:51186?seid=3655339;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;~0.5 mi from Panthu Mountain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702689160;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:51189?seid=3656279;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;Sutherlin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702689140;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:51196?seid=3656838;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;Glide;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702689138;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:51187?seid=3622225;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;Bridge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702689123;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:51192?seid=3622323;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;Yoncalla;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702689117;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:51188?seid=3655722;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;Sutherlin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702689116;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:51180?seid=3622424;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;Goshen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702689111;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:51190?seid=3656832;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;Sutherlin, 5.5 mi NE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702689110;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:51183?seid=3657947;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;Big Pine Openings;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702689108;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:51184?seid=3622208;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;Dickenson Mountain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702689107;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:51199?seid=3622357;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;I-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702689099;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:51198?seid=3622425;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;Milo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702689098;830eb5d0-f762-11e1-a439-00145eb45e9a;http://arctos.database.museum/guid/UWBM:Mamm:51193?seid=3622358;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;US;Buckhorn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
